,Date,Store_Number,Transaction_Count,target_pct,met_target,bonus_payable,month,day_of_week
52458,2016-01-05,18,1378,0.5512,False,False,1,1
52459,2016-01-05,19,1230,0.492,False,False,1,1
52460,2016-01-05,20,1333,0.5332,False,False,1,1
52461,2016-01-05,21,1146,0.4584,False,False,1,1
52462,2016-01-05,22,678,0.2712,False,False,1,1
52463,2016-01-05,23,1095,0.438,False,False,1,1
52464,2016-01-05,24,2486,0.9944,False,False,1,1
52465,2016-01-05,25,792,0.3168,False,False,1,1
52466,2016-01-05,26,579,0.2316,False,False,1,1
52467,2016-01-05,27,1558,0.6232,False,False,1,1
52468,2016-01-05,28,1365,0.546,False,False,1,1
52469,2016-01-05,29,1114,0.4456,False,False,1,1
52470,2016-01-05,30,815,0.326,False,False,1,1
52471,2016-01-05,31,1511,0.6044,False,False,1,1
52472,2016-01-05,32,619,0.2476,False,False,1,1
52473,2016-01-05,33,1123,0.4492,False,False,1,1
52474,2016-01-05,34,2231,0.8924,False,False,1,1
52475,2016-01-05,35,728,0.2912,False,False,1,1
52476,2016-01-05,36,1337,0.5348,False,False,1,1
52477,2016-01-05,37,1508,0.6032,False,False,1,1
52478,2016-01-05,38,1531,0.6124,False,False,1,1
52479,2016-01-05,39,1431,0.5724,False,False,1,1
52480,2016-01-05,40,1527,0.6108,False,False,1,1
52481,2016-01-05,41,1113,0.4452,False,False,1,1
52482,2016-01-05,42,955,0.382,False,False,1,1
52483,2016-01-05,43,1319,0.5276,False,False,1,1
52484,2016-01-05,44,4113,1.6452,True,False,1,1
52485,2016-01-05,45,3698,1.4792,True,False,1,1
52486,2016-01-05,46,3402,1.3608,True,False,1,1
52487,2016-01-05,47,4063,1.6252,True,False,1,1
52488,2016-01-05,48,2934,1.1736,True,False,1,1
52489,2016-01-05,49,2967,1.1868,True,False,1,1
52490,2016-01-05,50,2528,1.0112,True,False,1,1
52491,2016-01-05,51,1887,0.7548,False,False,1,1
52492,2016-01-05,53,875,0.35,False,False,1,1
52493,2016-01-05,54,866,0.3464,False,False,1,1
52494,2016-01-06,1,1996,0.7984,False,False,1,2
52495,2016-01-06,2,2058,0.8232,False,False,1,2
52496,2016-01-06,3,3398,1.3592,True,False,1,2
52497,2016-01-06,4,1613,0.6452,False,False,1,2
52498,2016-01-06,5,1482,0.5928,False,False,1,2
52499,2016-01-06,6,1880,0.752,False,False,1,2
52500,2016-01-06,7,1915,0.766,False,False,1,2
52501,2016-01-06,8,3102,1.2408,True,False,1,2
52502,2016-01-06,9,2037,0.8148,False,False,1,2
52503,2016-01-06,10,889,0.3556,False,False,1,2
52504,2016-01-06,11,2251,0.9004,False,False,1,2
52505,2016-01-06,12,1257,0.5028,False,False,1,2
52506,2016-01-06,13,868,0.3472,False,False,1,2
52507,2016-01-06,14,1245,0.498,False,False,1,2
52508,2016-01-06,15,1449,0.5796,False,False,1,2
52509,2016-01-06,16,776,0.3104,False,False,1,2
52510,2016-01-06,17,1308,0.5232,False,False,1,2
52511,2016-01-06,18,1283,0.5132,False,False,1,2
52512,2016-01-06,19,1102,0.4408,False,False,1,2
52513,2016-01-06,20,1312,0.5248,False,False,1,2
52514,2016-01-06,21,1018,0.4072,False,False,1,2
52515,2016-01-06,22,631,0.2524,False,False,1,2
52516,2016-01-06,23,1101,0.4404,False,False,1,2
52517,2016-01-06,24,2728,1.0912,True,False,1,2
52518,2016-01-06,25,917,0.3668,False,False,1,2
52519,2016-01-06,26,636,0.2544,False,False,1,2
52520,2016-01-06,27,1578,0.6312,False,False,1,2
52521,2016-01-06,28,1127,0.4508,False,False,1,2
52522,2016-01-06,29,1086,0.4344,False,False,1,2
52523,2016-01-06,30,763,0.3052,False,False,1,2
52524,2016-01-06,31,1411,0.5644,False,False,1,2
52525,2016-01-06,32,637,0.2548,False,False,1,2
52526,2016-01-06,33,1019,0.4076,False,False,1,2
52527,2016-01-06,34,2022,0.8088,False,False,1,2
52528,2016-01-06,35,635,0.254,False,False,1,2
52529,2016-01-06,36,1194,0.4776,False,False,1,2
52530,2016-01-06,37,1623,0.6492,False,False,1,2
52531,2016-01-06,38,1698,0.6792,False,False,1,2
52532,2016-01-06,39,1191,0.4764,False,False,1,2
52533,2016-01-06,40,1382,0.5528,False,False,1,2
52534,2016-01-06,41,1136,0.4544,False,False,1,2
52535,2016-01-06,42,942,0.3768,False,False,1,2
52536,2016-01-06,43,1297,0.5188,False,False,1,2
52537,2016-01-06,44,4661,1.8644,True,False,1,2
52538,2016-01-06,45,3816,1.5264,True,False,1,2
52539,2016-01-06,46,3325,1.33,True,False,1,2
52540,2016-01-06,47,4136,1.6544,True,False,1,2
52541,2016-01-06,48,2859,1.1436,True,False,1,2
52542,2016-01-06,49,3083,1.2332,True,False,1,2
52543,2016-01-06,50,2301,0.9204,False,False,1,2
52544,2016-01-06,51,1916,0.7664,False,False,1,2
52545,2016-01-06,53,948,0.3792,False,False,1,2
52546,2016-01-06,54,808,0.3232,False,False,1,2
52547,2016-01-07,1,1822,0.7288,False,False,1,3
52548,2016-01-07,2,1821,0.7284,False,False,1,3
52549,2016-01-07,3,2946,1.1784,True,False,1,3
52550,2016-01-07,4,1390,0.556,False,False,1,3
52551,2016-01-07,5,1242,0.4968,False,False,1,3
52552,2016-01-07,6,1691,0.6764,False,False,1,3
52553,2016-01-07,7,1776,0.7104,False,False,1,3
52554,2016-01-07,8,2762,1.1048,True,False,1,3
52555,2016-01-07,9,1949,0.7796,False,False,1,3
52556,2016-01-07,10,872,0.3488,False,False,1,3
52557,2016-01-07,11,2168,0.8672,False,False,1,3
52558,2016-01-07,12,1234,0.4936,False,False,1,3
52559,2016-01-07,13,884,0.3536,False,False,1,3
52560,2016-01-07,14,1483,0.5932,False,False,1,3
52561,2016-01-07,15,1324,0.5296,False,False,1,3
52562,2016-01-07,16,706,0.2824,False,False,1,3
52563,2016-01-07,17,1207,0.4828,False,False,1,3
52564,2016-01-07,18,1358,0.5432,False,False,1,3
52565,2016-01-07,19,1084,0.4336,False,False,1,3
52566,2016-01-07,20,1438,0.5752,False,False,1,3
52567,2016-01-07,21,916,0.3664,False,False,1,3
52568,2016-01-07,22,654,0.2616,False,False,1,3
52569,2016-01-07,23,981,0.3924,False,False,1,3
52570,2016-01-07,24,2201,0.8804,False,False,1,3
52571,2016-01-07,25,724,0.2896,False,False,1,3
52572,2016-01-07,26,457,0.1828,False,False,1,3
52573,2016-01-07,27,1346,0.5384,False,False,1,3
52574,2016-01-07,28,1034,0.4136,False,False,1,3
52575,2016-01-07,29,966,0.3864,False,False,1,3
52576,2016-01-07,30,717,0.2868,False,False,1,3
52577,2016-01-07,31,1394,0.5576,False,False,1,3
52578,2016-01-07,32,524,0.2096,False,False,1,3
52579,2016-01-07,33,940,0.376,False,False,1,3
52580,2016-01-07,34,1968,0.7872,False,False,1,3
52581,2016-01-07,35,669,0.2676,False,False,1,3
52582,2016-01-07,36,1121,0.4484,False,False,1,3
52583,2016-01-07,37,1445,0.578,False,False,1,3
52584,2016-01-07,38,1430,0.572,False,False,1,3
52585,2016-01-07,39,1286,0.5144,False,False,1,3
52586,2016-01-07,40,1269,0.5076,False,False,1,3
52587,2016-01-07,41,956,0.3824,False,False,1,3
52588,2016-01-07,42,922,0.3688,False,False,1,3
52589,2016-01-07,43,1299,0.5196,False,False,1,3
52590,2016-01-07,44,3866,1.5464,True,False,1,3
52591,2016-01-07,45,3306,1.3224,True,False,1,3
52592,2016-01-07,46,2981,1.1924,True,False,1,3
52593,2016-01-07,47,3528,1.4112,True,False,1,3
52594,2016-01-07,48,2545,1.018,True,False,1,3
52595,2016-01-07,49,2664,1.0656,True,False,1,3
52596,2016-01-07,50,2070,0.828,False,False,1,3
52597,2016-01-07,51,1590,0.636,False,False,1,3
52598,2016-01-07,53,753,0.3012,False,False,1,3
52599,2016-01-07,54,733,0.2932,False,False,1,3
52600,2016-01-08,1,1823,0.7292,False,False,1,4
52601,2016-01-08,2,1887,0.7548,False,False,1,4
52602,2016-01-08,3,3205,1.282,True,False,1,4
52603,2016-01-08,4,1523,0.6092,False,False,1,4
52604,2016-01-08,5,1296,0.5184,False,False,1,4
52605,2016-01-08,6,1768,0.7072,False,False,1,4
52606,2016-01-08,7,1896,0.7584,False,False,1,4
52607,2016-01-08,8,2923,1.1692,True,False,1,4
52608,2016-01-08,9,1807,0.7228,False,False,1,4
52609,2016-01-08,10,836,0.3344,False,False,1,4
52610,2016-01-08,11,2131,0.8524,False,False,1,4
52611,2016-01-08,12,1095,0.438,False,False,1,4
52612,2016-01-08,13,776,0.3104,False,False,1,4
52613,2016-01-08,14,1290,0.516,False,False,1,4
52614,2016-01-08,15,1285,0.514,False,False,1,4
52615,2016-01-08,16,737,0.2948,False,False,1,4
52616,2016-01-08,17,1148,0.4592,False,False,1,4
52617,2016-01-08,18,1148,0.4592,False,False,1,4
52618,2016-01-08,19,999,0.3996,False,False,1,4
52619,2016-01-08,20,1226,0.4904,False,False,1,4
52620,2016-01-08,21,882,0.3528,False,False,1,4
52621,2016-01-08,22,602,0.2408,False,False,1,4
52622,2016-01-08,23,1090,0.436,False,False,1,4
52623,2016-01-08,24,2416,0.9664,False,False,1,4
52624,2016-01-08,25,967,0.3868,False,False,1,4
52625,2016-01-08,26,567,0.2268,False,False,1,4
52626,2016-01-08,27,1460,0.584,False,False,1,4
52627,2016-01-08,28,1033,0.4132,False,False,1,4
52628,2016-01-08,29,903,0.3612,False,False,1,4
52629,2016-01-08,30,587,0.2348,False,False,1,4
52630,2016-01-08,31,1312,0.5248,False,False,1,4
52631,2016-01-08,32,547,0.2188,False,False,1,4
52632,2016-01-08,33,897,0.3588,False,False,1,4
52633,2016-01-08,34,2268,0.9072,False,False,1,4
52634,2016-01-08,35,662,0.2648,False,False,1,4
52635,2016-01-08,36,1006,0.4024,False,False,1,4
52636,2016-01-08,37,1535,0.614,False,False,1,4
52637,2016-01-08,38,1503,0.6012,False,False,1,4
52638,2016-01-08,39,1207,0.4828,False,False,1,4
52639,2016-01-08,40,1314,0.5256,False,False,1,4
52640,2016-01-08,41,1067,0.4268,False,False,1,4
52641,2016-01-08,42,976,0.3904,False,False,1,4
52642,2016-01-08,43,1259,0.5036,False,False,1,4
52643,2016-01-08,44,4301,1.7204,True,False,1,4
52644,2016-01-08,45,3644,1.4576,True,False,1,4
52645,2016-01-08,46,3133,1.2532,True,False,1,4
52646,2016-01-08,47,3812,1.5248,True,False,1,4
52647,2016-01-08,48,2689,1.0756,True,False,1,4
52648,2016-01-08,49,2991,1.1964,True,False,1,4
52649,2016-01-08,50,2426,0.9704,False,False,1,4
52650,2016-01-08,51,1781,0.7124,False,False,1,4
52651,2016-01-08,53,840,0.336,False,False,1,4
52652,2016-01-08,54,868,0.3472,False,False,1,4
52653,2016-01-09,1,1331,0.5324,False,False,1,5
52654,2016-01-09,2,2141,0.8564,False,False,1,5
52655,2016-01-09,3,3824,1.5296,True,False,1,5
52656,2016-01-09,4,1753,0.7012,False,False,1,5
52657,2016-01-09,5,1350,0.54,False,False,1,5
52658,2016-01-09,6,2331,0.9324,False,False,1,5
52659,2016-01-09,7,1942,0.7768,False,False,1,5
52660,2016-01-09,8,2988,1.1952,True,False,1,5
52661,2016-01-09,9,2481,0.9924,False,False,1,5
52662,2016-01-09,10,1093,0.4372,False,False,1,5
52663,2016-01-09,11,2493,0.9972,False,False,1,5
52664,2016-01-09,12,1370,0.548,False,False,1,5
52665,2016-01-09,13,1198,0.4792,False,False,1,5
52666,2016-01-09,14,1700,0.68,False,False,1,5
52667,2016-01-09,15,1434,0.5736,False,False,1,5
52668,2016-01-09,16,769,0.3076,False,False,1,5
52669,2016-01-09,17,1598,0.6392,False,False,1,5
52670,2016-01-09,18,1334,0.5336,False,False,1,5
52671,2016-01-09,19,1641,0.6564,False,False,1,5
52672,2016-01-09,20,1797,0.7188,False,False,1,5
52673,2016-01-09,21,1244,0.4976,False,False,1,5
52674,2016-01-09,22,692,0.2768,False,False,1,5
52675,2016-01-09,23,1115,0.446,False,False,1,5
52676,2016-01-09,24,2378,0.9512,False,False,1,5
52677,2016-01-09,25,1298,0.5192,False,False,1,5
52678,2016-01-09,26,617,0.2468,False,False,1,5
52679,2016-01-09,27,1802,0.7208,False,False,1,5
52680,2016-01-09,28,1334,0.5336,False,False,1,5
52681,2016-01-09,29,1237,0.4948,False,False,1,5
52682,2016-01-09,30,715,0.286,False,False,1,5
52683,2016-01-09,31,1530,0.612,False,False,1,5
52684,2016-01-09,32,686,0.2744,False,False,1,5
52685,2016-01-09,33,1022,0.4088,False,False,1,5
52686,2016-01-09,34,2298,0.9192,False,False,1,5
52687,2016-01-09,35,669,0.2676,False,False,1,5
52688,2016-01-09,36,1192,0.4768,False,False,1,5
52689,2016-01-09,37,1649,0.6596,False,False,1,5
52690,2016-01-09,38,2191,0.8764,False,False,1,5
52691,2016-01-09,39,1761,0.7044,False,False,1,5
52692,2016-01-09,40,1364,0.5456,False,False,1,5
52693,2016-01-09,41,1191,0.4764,False,False,1,5
52694,2016-01-09,42,1310,0.524,False,False,1,5
52695,2016-01-09,43,1316,0.5264,False,False,1,5
52696,2016-01-09,44,5186,2.0744,True,False,1,5
52697,2016-01-09,45,4545,1.818,True,False,1,5
52698,2016-01-09,46,4696,1.8784,True,False,1,5
52699,2016-01-09,47,4971,1.9884,True,False,1,5
52700,2016-01-09,48,4044,1.6176,True,False,1,5
52701,2016-01-09,49,3396,1.3584,True,False,1,5
52702,2016-01-09,50,3198,1.2792,True,False,1,5
52703,2016-01-09,51,1924,0.7696,False,False,1,5
52704,2016-01-09,53,1022,0.4088,False,False,1,5
52705,2016-01-09,54,814,0.3256,False,False,1,5
52706,2016-01-10,1,507,0.2028,False,False,1,6
52707,2016-01-10,2,2064,0.8256,False,False,1,6
52708,2016-01-10,3,3740,1.496,True,False,1,6
52709,2016-01-10,4,1770,0.708,False,False,1,6
52710,2016-01-10,5,1259,0.5036,False,False,1,6
52711,2016-01-10,6,2219,0.8876,False,False,1,6
52712,2016-01-10,7,1646,0.6584,False,False,1,6
52713,2016-01-10,8,2767,1.1068,True,False,1,6
52714,2016-01-10,9,2389,0.9556,False,False,1,6
52715,2016-01-10,10,916,0.3664,False,False,1,6
52716,2016-01-10,11,2887,1.1548,True,False,1,6
52717,2016-01-10,12,1376,0.5504,False,False,1,6
52718,2016-01-10,13,941,0.3764,False,False,1,6
52719,2016-01-10,14,1280,0.512,False,False,1,6
52720,2016-01-10,15,1114,0.4456,False,False,1,6
52721,2016-01-10,16,906,0.3624,False,False,1,6
52722,2016-01-10,17,1648,0.6592,False,False,1,6
52723,2016-01-10,18,1266,0.5064,False,False,1,6
52724,2016-01-10,19,1223,0.4892,False,False,1,6
52725,2016-01-10,20,2178,0.8712,False,False,1,6
52726,2016-01-10,21,1513,0.6052,False,False,1,6
52727,2016-01-10,22,685,0.274,False,False,1,6
52728,2016-01-10,23,1050,0.42,False,False,1,6
52729,2016-01-10,24,1829,0.7316,False,False,1,6
52730,2016-01-10,25,895,0.358,False,False,1,6
52731,2016-01-10,26,590,0.236,False,False,1,6
52732,2016-01-10,27,1835,0.734,False,False,1,6
52733,2016-01-10,28,1505,0.602,False,False,1,6
52734,2016-01-10,29,1266,0.5064,False,False,1,6
52735,2016-01-10,30,681,0.2724,False,False,1,6
52736,2016-01-10,31,1650,0.66,False,False,1,6
52737,2016-01-10,32,614,0.2456,False,False,1,6
52738,2016-01-10,33,1133,0.4532,False,False,1,6
52739,2016-01-10,34,2096,0.8384,False,False,1,6
52740,2016-01-10,35,715,0.286,False,False,1,6
52741,2016-01-10,36,1222,0.4888,False,False,1,6
52742,2016-01-10,37,1132,0.4528,False,False,1,6
52743,2016-01-10,38,2025,0.81,False,False,1,6
52744,2016-01-10,39,1578,0.6312,False,False,1,6
52745,2016-01-10,40,1093,0.4372,False,False,1,6
52746,2016-01-10,41,1238,0.4952,False,False,1,6
52747,2016-01-10,42,1275,0.51,False,False,1,6
52748,2016-01-10,43,1300,0.52,False,False,1,6
52749,2016-01-10,44,5220,2.088,True,False,1,6
52750,2016-01-10,45,4551,1.8204,True,False,1,6
52751,2016-01-10,46,4709,1.8836,True,False,1,6
52752,2016-01-10,47,4943,1.9772,True,False,1,6
52753,2016-01-10,48,4395,1.758,True,False,1,6
52754,2016-01-10,49,3399,1.3596,True,False,1,6
52755,2016-01-10,50,2977,1.1908,True,False,1,6
52756,2016-01-10,51,1909,0.7636,False,False,1,6
52757,2016-01-10,53,1070,0.428,False,False,1,6
52758,2016-01-10,54,1134,0.4536,False,False,1,6
52759,2016-01-11,1,1767,0.7068,False,False,1,0
52760,2016-01-11,2,1920,0.768,False,False,1,0
52761,2016-01-11,3,2926,1.1704,True,False,1,0
52762,2016-01-11,4,1429,0.5716,False,False,1,0
52763,2016-01-11,5,1308,0.5232,False,False,1,0
52764,2016-01-11,6,1696,0.6784,False,False,1,0
52765,2016-01-11,7,1833,0.7332,False,False,1,0
52766,2016-01-11,8,2730,1.092,True,False,1,0
52767,2016-01-11,9,1906,0.7624,False,False,1,0
52768,2016-01-11,10,880,0.352,False,False,1,0
52769,2016-01-11,11,2118,0.8472,False,False,1,0
52770,2016-01-11,12,1231,0.4924,False,False,1,0
52771,2016-01-11,13,905,0.362,False,False,1,0
52772,2016-01-11,14,1436,0.5744,False,False,1,0
52773,2016-01-11,15,1396,0.5584,False,False,1,0
52774,2016-01-11,16,797,0.3188,False,False,1,0
52775,2016-01-11,17,1341,0.5364,False,False,1,0
52776,2016-01-11,18,1208,0.4832,False,False,1,0
52777,2016-01-11,19,1207,0.4828,False,False,1,0
52778,2016-01-11,20,1265,0.506,False,False,1,0
52779,2016-01-11,21,961,0.3844,False,False,1,0
52780,2016-01-11,22,659,0.2636,False,False,1,0
52781,2016-01-11,23,1002,0.4008,False,False,1,0
52782,2016-01-11,24,2157,0.8628,False,False,1,0
52783,2016-01-11,25,724,0.2896,False,False,1,0
52784,2016-01-11,26,442,0.1768,False,False,1,0
52785,2016-01-11,27,1305,0.522,False,False,1,0
52786,2016-01-11,28,911,0.3644,False,False,1,0
52787,2016-01-11,29,956,0.3824,False,False,1,0
52788,2016-01-11,30,693,0.2772,False,False,1,0
52789,2016-01-11,31,1391,0.5564,False,False,1,0
52790,2016-01-11,32,564,0.2256,False,False,1,0
52791,2016-01-11,33,999,0.3996,False,False,1,0
52792,2016-01-11,34,2016,0.8064,False,False,1,0
52793,2016-01-11,35,660,0.264,False,False,1,0
52794,2016-01-11,36,1003,0.4012,False,False,1,0
52795,2016-01-11,37,1402,0.5608,False,False,1,0
52796,2016-01-11,38,1439,0.5756,False,False,1,0
52797,2016-01-11,39,1310,0.524,False,False,1,0
52798,2016-01-11,40,1445,0.578,False,False,1,0
52799,2016-01-11,41,885,0.354,False,False,1,0
52800,2016-01-11,42,929,0.3716,False,False,1,0
52801,2016-01-11,43,1286,0.5144,False,False,1,0
52802,2016-01-11,44,3968,1.5872,True,False,1,0
52803,2016-01-11,45,3262,1.3048,True,False,1,0
52804,2016-01-11,46,2923,1.1692,True,False,1,0
52805,2016-01-11,47,3548,1.4192,True,False,1,0
52806,2016-01-11,48,2396,0.9584,False,False,1,0
52807,2016-01-11,49,2590,1.036,True,False,1,0
52808,2016-01-11,50,2221,0.8884,False,False,1,0
52809,2016-01-11,51,1534,0.6136,False,False,1,0
52810,2016-01-11,53,799,0.3196,False,False,1,0
52811,2016-01-11,54,827,0.3308,False,False,1,0
52812,2016-01-12,1,1744,0.6976,False,False,1,1
52813,2016-01-12,2,1863,0.7452,False,False,1,1
52814,2016-01-12,3,2804,1.1216,True,False,1,1
52815,2016-01-12,4,1367,0.5468,False,False,1,1
52816,2016-01-12,5,1176,0.4704,False,False,1,1
52817,2016-01-12,6,1599,0.6396,False,False,1,1
52818,2016-01-12,7,1706,0.6824,False,False,1,1
52819,2016-01-12,8,2562,1.0248,True,False,1,1
52820,2016-01-12,9,1782,0.7128,False,False,1,1
52821,2016-01-12,10,901,0.3604,False,False,1,1
52822,2016-01-12,11,2100,0.84,False,False,1,1
52823,2016-01-12,12,1134,0.4536,False,False,1,1
52824,2016-01-12,13,869,0.3476,False,False,1,1
52825,2016-01-12,14,1407,0.5628,False,False,1,1
52826,2016-01-12,15,1488,0.5952,False,False,1,1
52827,2016-01-12,16,759,0.3036,False,False,1,1
52828,2016-01-12,17,1361,0.5444,False,False,1,1
52829,2016-01-12,18,1395,0.558,False,False,1,1
52830,2016-01-12,19,1068,0.4272,False,False,1,1
52831,2016-01-12,20,1279,0.5116,False,False,1,1
52832,2016-01-12,21,916,0.3664,False,False,1,1
52833,2016-01-12,22,581,0.2324,False,False,1,1
52834,2016-01-12,23,1040,0.416,False,False,1,1
52835,2016-01-12,24,2098,0.8392,False,False,1,1
52836,2016-01-12,25,645,0.258,False,False,1,1
52837,2016-01-12,26,448,0.1792,False,False,1,1
52838,2016-01-12,27,1366,0.5464,False,False,1,1
52839,2016-01-12,28,1126,0.4504,False,False,1,1
52840,2016-01-12,29,973,0.3892,False,False,1,1
52841,2016-01-12,30,670,0.268,False,False,1,1
52842,2016-01-12,31,1314,0.5256,False,False,1,1
52843,2016-01-12,32,578,0.2312,False,False,1,1
52844,2016-01-12,33,998,0.3992,False,False,1,1
52845,2016-01-12,34,2027,0.8108,False,False,1,1
52846,2016-01-12,35,638,0.2552,False,False,1,1
52847,2016-01-12,36,1179,0.4716,False,False,1,1
52848,2016-01-12,37,1359,0.5436,False,False,1,1
52849,2016-01-12,38,1333,0.5332,False,False,1,1
52850,2016-01-12,39,1292,0.5168,False,False,1,1
52851,2016-01-12,40,1385,0.554,False,False,1,1
52852,2016-01-12,41,924,0.3696,False,False,1,1
52853,2016-01-12,42,807,0.3228,False,False,1,1
52854,2016-01-12,43,1225,0.49,False,False,1,1
52855,2016-01-12,44,3743,1.4972,True,False,1,1
52856,2016-01-12,45,3103,1.2412,True,False,1,1
52857,2016-01-12,46,2674,1.0696,True,False,1,1
52858,2016-01-12,47,3268,1.3072,True,False,1,1
52859,2016-01-12,48,2158,0.8632,False,False,1,1
52860,2016-01-12,49,2428,0.9712,False,False,1,1
52861,2016-01-12,50,2066,0.8264,False,False,1,1
52862,2016-01-12,51,1489,0.5956,False,False,1,1
52863,2016-01-12,53,697,0.2788,False,False,1,1
52864,2016-01-12,54,784,0.3136,False,False,1,1
52865,2016-01-13,1,1729,0.6916,False,False,1,2
52866,2016-01-13,2,1816,0.7264,False,False,1,2
52867,2016-01-13,3,2985,1.194,True,False,1,2
52868,2016-01-13,4,1415,0.566,False,False,1,2
52869,2016-01-13,5,1260,0.504,False,False,1,2
52870,2016-01-13,6,1546,0.6184,False,False,1,2
52871,2016-01-13,7,1682,0.6728,False,False,1,2
52872,2016-01-13,8,2692,1.0768,True,False,1,2
52873,2016-01-13,9,1656,0.6624,False,False,1,2
52874,2016-01-13,10,698,0.2792,False,False,1,2
52875,2016-01-13,11,1854,0.7416,False,False,1,2
52876,2016-01-13,12,1181,0.4724,False,False,1,2
52877,2016-01-13,13,755,0.302,False,False,1,2
52878,2016-01-13,14,1155,0.462,False,False,1,2
52879,2016-01-13,15,1222,0.4888,False,False,1,2
52880,2016-01-13,16,693,0.2772,False,False,1,2
52881,2016-01-13,17,1053,0.4212,False,False,1,2
52882,2016-01-13,18,1087,0.4348,False,False,1,2
52883,2016-01-13,19,1047,0.4188,False,False,1,2
52884,2016-01-13,20,1110,0.444,False,False,1,2
52885,2016-01-13,21,757,0.3028,False,False,1,2
52886,2016-01-13,22,534,0.2136,False,False,1,2
52887,2016-01-13,23,1069,0.4276,False,False,1,2
52888,2016-01-13,24,2472,0.9888,False,False,1,2
52889,2016-01-13,25,734,0.2936,False,False,1,2
52890,2016-01-13,26,469,0.1876,False,False,1,2
52891,2016-01-13,27,1510,0.604,False,False,1,2
52892,2016-01-13,28,984,0.3936,False,False,1,2
52893,2016-01-13,29,922,0.3688,False,False,1,2
52894,2016-01-13,30,680,0.272,False,False,1,2
